cliente_id,idade,renda_mensal,gasto_mensal,frequencia_compra,ticket_medio,tempo_cliente_anos,score_engajamento,canal,regiao,plano,data_cadastro,segmento_latente
231,18.0,2900.46,1026.86,9.7,106.33,3.5,38.1,Site,Nordeste,Básico,2022-04-09,Jovem digital
232,47.0,7124.05,1044.65,6.6,158.07,10.2,34.5,Aplicativo,Centro-Oeste,Premium,2026-02-25,Tradicional
233,57.0,14990.79,4425.56,8.6,514.19,6.6,25.5,Marketplace,Sudeste,Básico,2023-10-20,Alto valor
234,45.0,5769.84,588.25,4.4,133.65,7.7,26.4,Site,Sudeste,Básico,2023-05-06,Tradicional
235,52.0,14555.45,3619.41,6.7,542.34,8.7,20.3,Site,Sudeste,Básico,2022-03-31,Alto valor
236,41.0,20517.53,4586.66,8.2,562.28,6.5,42.7,Marketplace,Centro-Oeste,Premium,2026-04-07,Alto valor
237,50.0,5494.06,817.07,2.5,331.02,14.8,28.5,Marketplace,Sudeste,Premium,2024-07-24,Tradicional
238,45.0,13160.27,4377.27,8.1,541.58,7.0,26.0,Loja física,Sudeste,Básico,2024-10-13,Alto valor
239,27.0,3002.16,1286.86,12.4,104.12,6.8,51.7,Loja física,Norte,Premium,2025-11-22,Jovem digital
240,36.0,4198.68,1116.32,5.4,206.25,5.1,40.3,Marketplace,Sul,Premium,2024-04-30,Jovem digital
241,63.0,24837.25,5549.51,11.7,475.87,11.2,46.7,Site,Sudeste,Premium,2023-04-30,Alto valor
242,55.0,11905.64,3142.36,8.4,371.94,11.1,43.1,Marketplace,Centro-Oeste,Básico,2025-07-25,Alto valor
243,24.0,3475.49,1665.21,13.2,125.71,4.0,41.1,Aplicativo,Centro-Oeste,Premium,2024-06-05,Jovem digital
244,46.0,4334.8,523.87,4.4,118.01,7.9,23.5,Site,Sul,Premium,2023-02-04,Tradicional
245,51.0,9255.87,903.7,6.9,130.94,6.6,16.5,Site,Sudeste,Básico,2025-11-13,Tradicional
246,30.0,8521.76,3290.46,10.8,303.46,3.4,36.7,Aplicativo,Sul,Premium,2025-09-20,Alto valor
247,38.0,10639.78,1137.07,7.3,156.25,9.4,33.5,Aplicativo,Sudeste,Básico,2023-02-18,Tradicional
248,42.0,6247.44,1095.02,5.4,202.45,6.2,38.1,Aplicativo,Sul,Premium,2024-12-22,Tradicional
249,29.0,5146.79,1409.42,13.9,101.23,0.4,27.9,Aplicativo,Sudeste,Premium,2026-03-20,Jovem digital
250,50.0,5950.24,185.39,1.0,185.39,12.6,15.8,Aplicativo,Sul,Básico,2025-08-29,Tradicional
251,36.0,7622.99,906.67,5.2,174.2,5.0,31.9,Site,Nordeste,Básico,2022-11-29,Tradicional
252,63.0,9993.57,3510.0,7.9,441.78,9.5,33.2,Loja física,Norte,Premium,2025-12-01,Alto valor
253,38.0,6555.47,929.74,2.1,438.54,10.8,18.0,Site,Centro-Oeste,Premium,2022-04-05,Tradicional
254,24.0,7417.76,1879.32,10.9,172.12,5.0,32.1,Loja física,Sudeste,Premium,2024-10-29,Jovem digital
255,27.0,4164.0,1329.42,9.5,139.35,5.3,27.6,Aplicativo,Sudeste,Premium,2024-05-05,Jovem digital
256,47.0,5137.28,607.6,4.8,127.25,5.3,6.0,Loja física,Sul,Básico,2022-03-03,Tradicional
257,65.0,14575.42,4318.23,11.1,389.36,6.6,36.1,Aplicativo,Sudeste,Básico,2025-04-28,Alto valor
258,28.0,2901.14,1270.76,9.9,128.59,5.5,28.3,Aplicativo,Sudeste,Premium,2023-05-13,Jovem digital
259,35.0,4469.34,1788.36,14.5,123.68,7.5,53.4,Site,Nordeste,Básico,2025-11-26,Jovem digital
260,57.0,6385.88,902.46,9.3,97.01,10.0,33.7,Marketplace,Sudeste,Premium,2026-01-08,Tradicional
261,23.0,2992.98,1863.51,16.8,110.74,4.2,51.7,Marketplace,Sudeste,Básico,2024-09-14,Jovem digital
262,47.0,22370.37,6271.61,9.4,668.94,8.1,34.3,Loja física,Sul,Básico,2024-11-14,Alto valor
263,19.0,3899.25,867.57,9.8,88.13,0.6,29.8,Loja física,Norte,Premium,2022-03-29,Jovem digital
264,32.0,3893.75,2015.84,12.8,156.89,7.4,43.2,Site,Nordeste,Premium,2026-01-28,Jovem digital
265,47.0,13108.77,4316.68,8.2,524.04,8.5,26.4,Loja física,Sudeste,Premium,2025-02-13,Alto valor
266,24.0,3519.84,1601.68,13.6,117.4,9.9,53.5,Aplicativo,Sul,Básico,2023-10-05,Jovem digital
267,18.0,2980.15,1635.79,14.8,110.88,4.7,58.4,Aplicativo,Centro-Oeste,Premium,2022-05-24,Jovem digital
268,23.0,4004.3,1549.36,11.0,140.43,3.1,37.9,Marketplace,Sudeste,Básico,2024-04-23,Jovem digital
269,20.0,3318.85,1352.9,11.7,115.81,4.8,35.9,Marketplace,Sul,Premium,2026-02-15,Jovem digital
270,30.0,2976.72,1601.32,11.9,134.65,5.3,41.1,Aplicativo,Nordeste,Premium,2025-12-13,Jovem digital
271,29.0,4366.82,1215.1,10.8,112.92,7.0,24.3,Aplicativo,Nordeste,Básico,2022-06-14,Jovem digital
272,27.0,5976.3,1328.01,10.7,124.08,5.8,37.9,Aplicativo,Sudeste,Premium,2025-06-28,Jovem digital
273,25.0,4442.97,1466.51,10.1,145.69,2.5,30.1,Site,Centro-Oeste,Premium,2022-05-17,Jovem digital
274,48.0,8486.67,1206.33,7.6,159.52,4.5,20.6,Aplicativo,Sudeste,Básico,2023-09-24,Tradicional
275,37.0,4956.71,630.27,4.9,129.59,7.5,17.6,Site,Sudeste,Premium,2024-01-18,Tradicional
276,21.0,3711.41,1137.0,9.8,115.86,8.2,36.0,Aplicativo,Sudeste,Básico,2022-02-07,Jovem digital
277,25.0,5841.87,2108.52,11.5,183.38,5.7,49.3,Aplicativo,Sudeste,VIP,2022-08-18,Jovem digital
278,45.0,5958.28,819.21,5.0,163.6,9.8,35.5,Aplicativo,Sudeste,Básico,2026-01-11,Tradicional
279,52.0,29154.17,6453.73,6.3,1022.88,11.1,24.8,Loja física,Nordeste,Básico,2024-11-18,Alto valor
280,50.0,9072.96,3980.93,9.5,417.23,9.2,35.5,Aplicativo,Centro-Oeste,Premium,2025-08-07,Alto valor
281,23.0,4189.51,842.85,6.7,126.05,3.4,20.1,Site,Sudeste,Básico,2024-08-13,Jovem digital
282,32.0,3685.8,1230.16,8.2,149.51,6.8,39.3,Loja física,Nordeste,VIP,2024-01-21,Jovem digital
283,24.0,3681.26,1224.06,12.8,95.27,8.2,49.6,Loja física,Norte,Básico,2022-01-31,Jovem digital
284,22.0,4385.16,1845.74,13.4,137.5,6.4,48.7,Aplicativo,Sudeste,Básico,2024-07-02,Jovem digital
285,39.0,8610.78,1183.8,3.6,329.88,8.9,25.7,Loja física,Nordeste,Básico,2025-07-12,Tradicional
286,35.0,9682.75,1286.76,3.8,337.0,5.6,13.4,Aplicativo,Norte,Básico,2022-12-08,Tradicional
287,30.0,3160.09,1404.8,9.7,144.91,5.6,46.7,Site,Nordeste,Básico,2024-03-31,Jovem digital
288,32.0,4117.66,1568.51,11.1,141.16,6.1,40.6,Site,Sul,Básico,2023-11-21,Jovem digital
289,45.0,4409.45,663.99,3.5,187.75,7.8,13.1,Marketplace,Centro-Oeste,Básico,2025-12-27,Tradicional
290,33.0,6603.23,1783.14,12.9,137.71,9.2,48.0,Marketplace,Nordeste,Básico,2022-09-30,Jovem digital
291,54.0,12117.98,3293.13,7.7,428.04,3.6,37.3,Loja física,Sudeste,Básico,2022-06-26,Alto valor
292,21.0,4611.15,1615.32,11.5,140.91,5.1,37.1,Marketplace,Sudeste,Básico,2022-12-19,Jovem digital
293,53.0,16211.1,4414.91,9.1,484.45,8.7,45.3,Aplicativo,Sul,Básico,2022-09-19,Alto valor
294,29.0,3427.27,1546.31,11.9,129.68,2.8,34.2,Loja física,Sudeste,Básico,2025-11-16,Jovem digital
295,44.0,15250.87,3793.51,6.8,561.77,9.4,25.4,Aplicativo,Sudeste,Básico,2023-03-12,Alto valor
296,41.0,22490.62,5729.89,10.1,565.56,5.8,42.6,Aplicativo,Sudeste,Básico,2023-08-30,Alto valor
297,63.0,14118.58,4562.39,14.1,324.41,9.2,46.3,Site,Centro-Oeste,Básico,2023-03-06,Alto valor
298,51.0,13207.19,4319.02,8.7,493.9,12.8,48.2,Loja física,Nordeste,Básico,2025-09-24,Alto valor
299,43.0,11076.42,1122.26,5.4,206.66,10.0,31.1,Loja física,Sudeste,VIP,2025-01-15,Tradicional
300,37.0,7369.52,729.98,4.8,153.4,8.2,17.2,Loja física,Sudeste,Básico,2024-03-03,Tradicional
301,38.0,14488.15,958.25,4.5,211.73,7.9,22.5,Site,Sudeste,Básico,2025-08-28,Tradicional
302,24.0,4139.79,1607.07,12.4,129.95,4.9,38.6,Marketplace,Sudeste,Premium,2022-04-29,Jovem digital
303,49.0,5356.68,609.5,5.6,108.59,13.0,35.3,Marketplace,Sul,Básico,2025-02-08,Tradicional
304,39.0,4935.68,811.76,2.9,283.74,9.0,34.5,Loja física,Sudeste,Básico,2023-08-28,Tradicional
305,54.0,20503.24,5313.7,8.1,657.75,7.2,30.0,Aplicativo,Norte,Premium,2023-09-27,Alto valor
306,30.0,8421.0,1035.38,5.3,194.66,2.9,23.7,Site,Sudeste,Premium,2022-09-22,Tradicional
307,29.0,3185.82,919.78,7.3,126.78,7.3,30.7,Loja física,Sudeste,VIP,2022-06-12,Jovem digital
308,49.0,7995.11,597.33,2.5,235.38,8.2,17.6,Marketplace,Centro-Oeste,VIP,2025-03-05,Tradicional
309,23.0,3800.14,834.83,7.6,109.92,2.0,23.9,Aplicativo,Sudeste,Premium,2025-11-22,Jovem digital
310,23.0,4302.67,1191.89,8.0,148.09,6.2,24.8,Aplicativo,Sudeste,Premium,2026-03-04,Jovem digital
311,52.0,4398.52,854.65,4.6,184.65,8.2,26.4,Aplicativo,Sudeste,Básico,2023-02-12,Tradicional
312,41.0,5472.31,785.1,7.1,110.67,8.6,29.3,Aplicativo,Nordeste,VIP,2025-06-29,Tradicional
313,33.0,4736.01,1493.7,10.1,147.27,7.4,32.1,Loja física,Sudeste,Premium,2022-07-05,Jovem digital
314,29.0,5589.73,1432.14,9.6,148.73,4.5,42.4,Aplicativo,Nordeste,Básico,2025-07-25,Jovem digital
315,27.0,5115.35,1531.37,8.4,181.51,7.2,34.7,Site,Sul,Básico,2024-08-04,Jovem digital
316,29.0,2904.74,1985.22,14.0,141.59,4.9,46.1,Loja física,Centro-Oeste,Premium,2025-12-12,Jovem digital
317,32.0,6262.88,1214.37,11.2,108.3,5.3,50.8,Site,Sul,Básico,2022-04-24,Jovem digital
318,29.0,7016.94,618.36,3.9,157.17,4.8,2.9,Aplicativo,Nordeste,Premium,2025-07-22,Tradicional
319,27.0,4990.06,1129.38,7.4,153.28,8.3,42.3,Site,Nordeste,Básico,2024-02-20,Jovem digital
320,60.0,10632.95,3448.16,9.7,354.04,9.0,33.0,Site,Sul,Premium,2024-08-08,Alto valor
321,53.0,21310.4,5648.76,9.5,595.7,12.0,44.5,Marketplace,Nordeste,Básico,2024-06-20,Alto valor
322,35.0,9078.42,921.96,3.5,266.07,10.8,18.6,Loja física,Nordeste,Premium,2025-04-09,Tradicional
323,28.0,4811.07,1319.0,11.8,111.38,4.2,33.2,Marketplace,Sudeste,Básico,2024-09-28,Jovem digital
324,33.0,8444.43,1131.38,5.3,212.09,0.1,26.6,Aplicativo,Nordeste,Básico,2023-11-27,Tradicional
325,49.0,9567.75,3361.04,9.9,338.4,10.7,57.5,Loja física,Sudeste,Básico,2023-12-29,Alto valor
326,47.0,5352.5,714.79,8.0,89.8,7.3,30.9,Site,Sul,Básico,2022-04-29,Tradicional
327,47.0,15524.72,4117.16,5.8,707.95,6.1,27.5,Loja física,Sudeste,Básico,2025-04-25,Alto valor
328,57.0,5610.63,290.69,5.7,50.9,8.0,27.2,Site,Sudeste,Premium,2025-03-25,Tradicional
329,44.0,5917.35,898.82,3.5,254.86,6.8,32.6,Aplicativo,Sudeste,Básico,2024-08-06,Tradicional
330,25.0,3996.39,901.72,10.1,89.66,8.5,23.5,Aplicativo,Sudeste,Premium,2025-04-21,Jovem digital
331,35.0,8672.27,613.13,1.2,510.06,7.1,15.1,Loja física,Sudeste,Premium,2023-03-26,Tradicional
332,25.0,6843.5,1614.8,12.9,124.97,8.5,43.1,Loja física,Sudeste,Básico,2023-01-10,Jovem digital
333,54.0,5205.14,568.42,6.8,83.39,10.2,13.8,Aplicativo,Sul,VIP,2026-03-27,Tradicional
334,57.0,13171.92,3531.8,5.9,594.28,8.6,25.2,Site,Sudeste,Premium,2026-05-14,Alto valor
335,28.0,3656.68,1319.29,12.4,106.52,5.0,57.9,Loja física,Norte,Premium,2025-11-26,Jovem digital
336,49.0,7422.15,768.83,4.9,157.22,9.7,21.0,Site,Nordeste,Premium,2022-03-29,Tradicional
337,28.0,4899.61,1998.68,16.2,123.72,7.7,64.1,Aplicativo,Sudeste,Premium,2024-07-06,Jovem digital
338,52.0,16417.63,1477.0,5.9,249.13,11.0,40.6,Marketplace,Sudeste,VIP,2025-05-15,Tradicional
339,31.0,3166.33,1134.82,9.9,114.74,5.6,36.2,Site,Sudeste,Básico,2022-03-04,Jovem digital
340,54.0,14186.83,4527.79,8.3,547.07,9.3,37.0,Loja física,Sudeste,Básico,2026-06-08,Alto valor
341,31.0,4014.06,1527.01,9.3,163.75,7.6,23.4,Loja física,Sul,Premium,2025-08-09,Jovem digital
342,54.0,8971.46,3231.31,7.4,438.22,8.1,26.2,Loja física,Nordeste,Básico,2023-06-01,Alto valor
343,54.0,20071.13,5216.49,8.6,608.85,6.4,40.7,Aplicativo,Nordeste,Premium,2024-04-26,Alto valor
344,45.0,5310.29,719.32,4.5,158.8,6.0,21.3,Marketplace,Sudeste,Básico,2026-03-06,Tradicional
345,49.0,8204.37,3048.5,7.2,423.11,7.8,33.9,Aplicativo,Nordeste,Básico,2025-11-28,Alto valor
346,47.0,13860.83,3580.95,9.0,398.95,9.7,39.6,Loja física,Sudeste,VIP,2025-10-13,Alto valor
347,38.0,13418.52,4820.28,9.5,505.89,9.9,58.0,Marketplace,Nordeste,Básico,2026-07-04,Alto valor
348,31.0,2784.23,1306.44,10.4,125.39,3.1,31.5,Loja física,Norte,Básico,2025-05-29,Jovem digital
349,45.0,7641.5,802.69,3.3,239.66,6.6,30.8,Site,Sudeste,Premium,2026-04-13,Tradicional
350,29.0,5292.4,1281.53,9.0,142.62,5.2,34.2,Aplicativo,Nordeste,Premium,2026-05-14,Jovem digital
351,22.0,5394.41,515.69,4.1,127.14,7.0,34.1,Site,Nordeste,Premium,2022-02-02,Tradicional
352,28.0,4134.72,1076.07,5.4,201.06,4.6,11.8,Site,Sul,Básico,2024-12-29,Jovem digital
353,37.0,7519.57,760.15,2.7,282.3,5.9,16.6,Aplicativo,Sudeste,VIP,2023-07-13,Tradicional
354,42.0,7118.75,800.7,5.2,153.26,4.3,17.6,Aplicativo,Nordeste,Premium,2024-04-07,Tradicional
355,32.0,4173.02,625.73,3.9,158.45,7.4,21.9,Marketplace,Sudeste,Premium,2022-10-08,Tradicional
356,39.0,7841.0,679.94,4.5,151.18,6.8,31.5,Aplicativo,Sudeste,Básico,2025-02-03,Tradicional
357,42.0,6955.69,1191.99,5.6,213.43,6.0,27.0,Aplicativo,Sul,Básico,2025-10-27,Tradicional
358,44.0,14651.42,4160.92,8.9,470.04,7.2,45.0,Aplicativo,Sudeste,Básico,2023-11-20,Alto valor
359,40.0,4083.79,434.96,4.1,106.6,9.9,18.7,Site,Sudeste,Premium,2025-03-13,Tradicional
360,30.0,5119.71,746.85,3.1,239.74,3.8,7.3,Site,Norte,Básico,2023-06-28,Tradicional
361,53.0,11232.47,2671.41,7.5,357.16,6.9,30.9,Loja física,Sudeste,Básico,2025-06-07,Alto valor
362,25.0,4696.42,1417.9,13.1,108.55,8.3,48.9,Site,Sul,Premium,2022-05-18,Jovem digital
363,32.0,2747.5,1238.19,7.9,157.11,6.5,30.0,Aplicativo,Nordeste,Básico,2026-01-11,Jovem digital
364,35.0,4822.27,961.29,10.9,88.2,8.3,35.0,Site,Sudeste,Básico,2023-09-25,Jovem digital
365,28.0,6757.31,588.6,4.4,135.14,6.8,30.8,Aplicativo,Nordeste,Básico,2024-04-24,Tradicional
366,45.0,6728.43,916.15,6.7,136.74,7.8,26.5,Loja física,Nordeste,Premium,2025-09-04,Tradicional
367,54.0,6515.61,985.59,4.8,205.66,8.2,35.6,Aplicativo,Sul,Premium,2022-02-19,Tradicional
368,36.0,15121.78,1375.64,5.7,242.38,8.8,27.6,Aplicativo,Sul,Premium,2026-04-30,Tradicional
369,30.0,7104.18,1409.0,13.0,108.54,8.7,54.6,Site,Norte,VIP,2024-10-24,Jovem digital
370,59.0,13449.79,3345.38,8.2,407.26,12.1,43.6,Aplicativo,Centro-Oeste,Premium,2026-06-19,Alto valor
371,48.0,5346.22,696.02,5.2,134.36,5.6,15.6,Site,Sudeste,Básico,2024-07-10,Tradicional
372,37.0,7316.39,1671.94,11.1,150.41,9.9,48.2,Site,Sudeste,Premium,2022-12-12,Jovem digital
373,25.0,5724.56,1376.82,10.2,135.28,4.7,51.6,Marketplace,Sul,VIP,2024-08-31,Jovem digital
374,32.0,3612.36,999.97,10.9,91.69,4.6,40.2,Aplicativo,Centro-Oeste,Básico,2024-08-13,Jovem digital
375,31.0,7232.08,2082.36,12.8,162.65,5.8,52.5,Site,Nordeste,Premium,2026-03-20,Jovem digital
376,23.0,4487.32,1220.61,8.6,141.24,7.1,40.0,Loja física,Sudeste,Básico,2024-08-20,Jovem digital
377,54.0,15496.79,3301.97,5.2,638.1,10.3,30.3,Aplicativo,Centro-Oeste,Premium,2023-11-11,Alto valor
378,33.0,7532.58,1271.71,8.7,145.92,5.9,34.7,Site,Sudeste,Premium,2022-10-22,Tradicional
379,18.0,6252.53,1377.4,13.3,103.25,6.6,52.3,Loja física,Sudeste,VIP,2023-06-30,Jovem digital
380,42.0,9029.16,750.55,6.0,125.28,7.8,33.5,Loja física,Sul,Premium,2024-08-30,Tradicional
381,49.0,3423.12,820.06,4.6,178.31,7.0,11.4,Marketplace,Sudeste,Básico,2023-09-09,Tradicional
382,49.0,12786.5,4432.27,9.8,453.26,6.8,39.4,Loja física,Sul,Básico,2023-08-30,Alto valor
383,58.0,19842.77,5424.13,10.2,533.73,10.4,41.5,Site,Sudeste,VIP,2022-01-25,Alto valor
384,46.0,6676.91,574.79,4.6,125.69,7.8,20.0,Marketplace,Nordeste,Básico,2026-04-25,Tradicional
385,22.0,3881.11,1731.7,11.6,149.24,2.0,47.6,Aplicativo,Norte,Básico,2025-10-30,Jovem digital
386,49.0,20679.91,5115.28,10.2,503.54,10.3,37.0,Site,Sudeste,Premium,2023-03-03,Alto valor
387,49.0,6042.05,998.86,7.4,135.35,7.2,19.7,Loja física,Sul,Básico,2022-08-18,Tradicional
388,41.0,15795.71,4530.39,11.3,401.05,11.0,53.5,Loja física,Nordeste,Básico,2025-10-28,Alto valor
389,29.0,4893.61,1400.39,8.4,166.55,2.8,17.2,Marketplace,Sudeste,Básico,2025-10-30,Jovem digital
390,39.0,12278.51,4118.98,10.2,405.75,6.8,23.2,Aplicativo,Nordeste,Básico,2026-02-08,Alto valor
391,42.0,7431.59,851.13,4.9,173.99,5.9,29.0,Loja física,Sul,Premium,2024-07-04,Tradicional
392,30.0,3426.1,1276.94,11.1,115.03,3.9,39.2,Aplicativo,Sudeste,Básico,2025-05-15,Jovem digital
393,31.0,4931.61,912.51,7.8,116.65,5.1,33.4,Loja física,Centro-Oeste,Básico,2025-05-04,Tradicional
394,33.0,4094.71,942.14,4.8,196.36,10.6,23.6,Loja física,Sudeste,Premium,2022-12-25,Tradicional
395,26.0,6055.97,1710.34,11.9,143.97,6.0,31.7,Aplicativo,Sudeste,Básico,2024-05-26,Jovem digital
396,33.0,8611.16,1046.84,4.4,238.07,4.7,9.3,Loja física,Sudeste,Premium,2023-03-12,Tradicional
397,43.0,15874.37,4269.28,8.7,490.5,3.5,28.1,Site,Nordeste,Básico,2025-06-14,Alto valor
398,29.0,3898.12,1624.58,9.4,173.25,2.0,20.4,Site,Centro-Oeste,Básico,2026-06-12,Jovem digital
399,52.0,5173.47,641.9,6.0,106.57,7.6,29.6,Marketplace,Sudeste,Premium,2022-05-08,Tradicional
400,35.0,8863.53,961.3,1.9,497.41,5.2,8.3,Loja física,Sudeste,Premium,2022-05-07,Tradicional
401,26.0,3958.45,1576.12,12.0,131.08,5.1,43.6,Site,Sudeste,VIP,2023-03-18,Jovem digital
402,43.0,18872.81,4170.64,8.2,506.96,2.5,28.9,Aplicativo,Nordeste,Básico,2022-07-15,Alto valor
403,48.0,23337.45,6072.28,11.4,534.85,8.0,46.8,Aplicativo,Sudeste,Básico,2022-01-16,Alto valor
404,21.0,4818.46,1748.4,13.1,133.19,7.4,52.2,Aplicativo,Sudeste,Básico,2026-06-25,Jovem digital
405,54.0,16849.05,4117.66,7.9,524.2,12.8,36.1,Aplicativo,Sudeste,Básico,2024-08-31,Alto valor
406,36.0,16722.17,4680.17,8.4,559.02,2.4,29.5,Aplicativo,Sul,Básico,2025-07-22,Alto valor
407,20.0,5031.35,1818.63,16.1,112.7,3.1,54.0,Site,Nordeste,VIP,2024-08-04,Jovem digital
408,49.0,16559.02,4350.33,12.1,360.58,6.4,24.4,Loja física,Sul,Premium,2025-06-01,Alto valor
409,28.0,3357.45,1233.8,9.6,128.09,6.2,41.5,Aplicativo,Sudeste,Básico,2025-02-21,Jovem digital
410,58.0,26692.09,5812.94,8.9,653.41,6.7,35.9,Site,Sul,Básico,2022-09-25,Alto valor
411,64.0,5717.52,393.71,4.0,99.12,14.0,33.3,Marketplace,Sul,Básico,2022-09-09,Tradicional
412,55.0,8690.89,868.73,9.4,92.89,9.2,28.8,Aplicativo,Sul,Básico,2024-03-28,Tradicional
413,34.0,4283.29,1176.14,13.0,90.37,6.3,44.1,Loja física,Sudeste,Premium,2023-09-13,Jovem digital
414,59.0,19292.87,5055.67,7.9,638.17,13.3,31.0,Aplicativo,Sudeste,VIP,2025-11-06,Alto valor
415,23.0,3570.98,867.77,9.8,88.18,5.2,41.8,Site,Sul,Básico,2023-05-27,Jovem digital
416,31.0,5863.41,1496.71,9.2,161.87,7.2,25.1,Loja física,Sudeste,Básico,2023-07-04,Jovem digital
417,26.0,4604.35,1137.01,9.4,120.56,3.9,25.5,Aplicativo,Sul,Básico,2024-06-03,Jovem digital
418,52.0,6376.64,967.84,8.6,112.02,5.6,37.0,Aplicativo,Sudeste,Básico,2022-11-19,Tradicional
419,22.0,5921.73,1801.16,12.6,143.21,3.8,37.2,Loja física,Sudeste,VIP,2025-12-06,Jovem digital
420,57.0,12172.21,3600.68,7.7,464.87,14.4,33.1,Aplicativo,Nordeste,Premium,2022-01-19,Alto valor
421,34.0,6005.8,926.29,7.4,125.08,8.0,39.1,Loja física,Sudeste,Premium,2025-11-18,Tradicional
422,20.0,2716.79,1533.0,15.2,101.11,5.6,59.7,Site,Sudeste,Premium,2024-11-06,Jovem digital
423,24.0,3889.84,1449.21,7.3,198.34,3.1,31.4,Aplicativo,Nordeste,Básico,2026-01-24,Jovem digital
424,25.0,6159.26,1880.63,11.1,168.98,7.6,49.3,Loja física,Sudeste,Premium,2023-05-07,Jovem digital
425,46.0,8396.14,1077.23,6.3,171.14,4.9,22.9,Site,Centro-Oeste,Premium,2026-02-14,Tradicional
426,51.0,13922.94,3981.72,11.8,336.55,5.1,39.9,Aplicativo,Sudeste,Básico,2025-12-15,Alto valor
427,27.0,4217.54,1373.32,12.0,114.38,4.5,36.2,Marketplace,Centro-Oeste,Básico,2024-02-03,Jovem digital
428,51.0,14211.06,3667.93,4.8,758.45,13.1,31.6,Site,Nordeste,Premium,2023-04-20,Alto valor
429,21.0,2584.3,1401.32,11.3,123.55,9.4,41.1,Loja física,Sudeste,VIP,2022-11-26,Jovem digital
430,53.0,17985.12,3540.14,4.1,856.18,7.8,18.3,Aplicativo,Sul,Básico,2022-09-11,Alto valor
431,63.0,10728.93,3314.6,9.2,359.44,8.5,42.6,Aplicativo,Nordeste,VIP,2024-09-01,Alto valor
432,45.0,5375.36,810.75,6.0,134.88,4.1,32.4,Loja física,Sul,VIP,2026-05-25,Tradicional
433,40.0,4743.38,509.29,5.5,92.9,7.5,28.7,Loja física,Sudeste,VIP,2024-08-03,Tradicional
434,52.0,34762.02,7714.6,10.7,720.97,9.1,57.4,Aplicativo,Norte,Básico,2026-06-02,Alto valor
435,27.0,2440.58,1327.59,7.7,172.54,7.5,26.4,Loja física,Nordeste,Básico,2025-06-17,Jovem digital
436,23.0,3453.17,1080.69,10.6,102.09,7.4,25.9,Site,Norte,Premium,2025-02-19,Jovem digital
437,21.0,4141.06,1088.39,8.8,124.09,4.5,37.5,Aplicativo,Centro-Oeste,Básico,2025-04-27,Jovem digital
438,38.0,7602.75,812.21,4.6,177.25,8.3,17.5,Loja física,Nordeste,Básico,2026-04-02,Tradicional
439,49.0,6228.84,849.73,4.5,188.86,6.7,19.4,Site,Nordeste,Premium,2025-12-05,Tradicional
440,49.0,6219.44,652.88,5.1,126.89,9.7,12.9,Site,Nordeste,Básico,2022-09-28,Tradicional
441,43.0,19185.93,5060.66,8.9,569.26,6.5,27.3,Loja física,Centro-Oeste,Básico,2024-09-05,Alto valor
442,28.0,4254.69,1724.27,12.7,135.33,7.0,34.6,Site,Sul,VIP,2024-02-09,Jovem digital
443,51.0,6306.42,945.32,7.5,126.1,9.5,30.4,Marketplace,Sudeste,Básico,2026-01-10,Tradicional
444,30.0,4545.19,1306.89,11.6,112.49,6.3,39.2,Loja física,Sul,VIP,2022-12-08,Jovem digital
445,31.0,9316.31,1765.02,10.1,175.4,8.0,40.5,Site,Sudeste,Básico,2025-10-02,Jovem digital
446,40.0,5614.75,757.78,7.8,97.4,3.7,37.7,Site,Norte,Básico,2024-03-11,Tradicional
447,46.0,9025.49,2298.37,6.5,354.43,5.5,31.5,Marketplace,Nordeste,Básico,2026-04-08,Alto valor
448,49.0,15055.02,943.31,4.3,217.35,7.8,9.4,Marketplace,Sul,Básico,2025-08-15,Tradicional
449,31.0,3426.52,1488.22,14.2,104.45,3.0,51.2,Aplicativo,Sudeste,Básico,2023-07-31,Jovem digital
450,39.0,6162.08,804.36,6.4,126.39,6.2,27.5,Aplicativo,Sul,Premium,2025-11-13,Tradicional
451,25.0,3972.56,1263.48,7.8,161.56,4.6,28.2,Site,Sudeste,VIP,2022-11-10,Jovem digital
452,36.0,13012.77,4135.35,9.5,434.44,9.9,40.2,Loja física,Nordeste,Básico,2022-01-07,Alto valor
453,49.0,6374.39,1056.79,7.1,148.73,8.7,33.4,Marketplace,Sul,Básico,2024-04-27,Tradicional
454,29.0,5445.54,1525.91,12.9,118.51,8.4,43.1,Loja física,Sul,Premium,2023-10-14,Jovem digital
455,20.0,4724.61,1771.61,12.4,143.27,5.6,42.4,Aplicativo,Sudeste,Básico,2022-07-30,Jovem digital
456,22.0,3258.55,1384.76,12.1,113.97,3.9,50.7,Marketplace,Sul,Básico,2026-07-21,Jovem digital
457,36.0,16913.04,3584.06,4.3,834.44,7.1,15.8,Aplicativo,Sul,Básico,2022-03-07,Alto valor
458,55.0,11237.61,905.31,2.8,321.97,10.8,13.1,Site,Centro-Oeste,Básico,2024-09-12,Tradicional
459,49.0,26523.81,5535.54,7.0,789.18,11.2,33.9,Site,Centro-Oeste,Básico,2023-03-13,Alto valor
460,56.0,5808.75,557.09,6.3,88.43,9.0,20.6,Site,Nordeste,Básico,2023-05-11,Tradicional
461,43.0,3950.82,727.86,3.1,234.78,3.8,0.1,Site,Sudeste,Premium,2022-12-19,Tradicional
